animal,latin_name,common_name,order,Sex,VolumeUVS,VolumeVS,LociUVS,LociVS,MidpointLat,Temp,Precip,NPP,SolarRad,UVB,BodyMass,Dichro,ForestDep,FruitNect,Migratory,GroundNest,Territorial,CoexistSpp,MatingSys,Mating_System,X,logit_survival,survival,se,winter_temp,season_temp,annual_precip,mass,clutch,migration,sitename,country,lat,long,hemisphere
Parus_carolinensis,Parus_carolinensis,Carolina_Chickadee,Passeriformes,M,0.000930443,0.000758552,87.39181187,64.69999817,41.67677771,155.7873464,1152.094436,6245.316734,185546.1856,3124.582059,200.2555647,0,1,0,0,0,1,64.21714286,0,2,230,0.056014642,0.514,0.031,-2.1,20,1416,9.99,5.5,resident,MAPS,United States,34.9,-88.1,northern
Parus_carolinensis,Parus_carolinensis,Carolina_Chickadee,Passeriformes,F,0.000544302,0.000425334,69.65462528,49.65090161,41.67677771,155.7873464,1152.094436,6245.316734,185546.1856,3124.582059,200.2555647,0,1,0,0,0,1,64.21714286,0,2,230,0.056014642,0.514,0.031,-2.1,20,1416,9.99,5.5,resident,MAPS,United States,34.9,-88.1,northern
Parus_gambeli,Parus_gambeli,Mountain_Chickadee,Passeriformes,M,0.000333178,0.000265566,43.91166852,34.32021577,50.16728065,64.72874263,494.4201247,3002.714037,181981.3501,2708.661577,260.0282433,0,1,0,0,0,1,83.57956318,0,2,281,-0.040005335,0.49,0.029,-8,20.5,263,11.19,6.7,resident,MAPS,United States,42.4,-114.4,northern
Parus_gambeli,Parus_gambeli,Mountain_Chickadee,Passeriformes,F,0.00030239,0.000240183,48.75386776,38.36037579,50.16728065,64.72874263,494.4201247,3002.714037,181981.3501,2708.661577,260.0282433,0,1,0,0,0,1,83.57956318,0,2,281,-0.040005335,0.49,0.029,-8,20.5,263,11.19,6.7,resident,MAPS,United States,42.4,-114.4,northern
Parus_hudsonicus,Parus_hudsonicus,Boreal_Chickadee,Passeriformes,F,0.000588008,0.000392705,59.5973033,51.27798987,60.49687416,-22.7877129,621.0155068,3762.681703,127767.0474,1459.981052,191.5942124,0,1,0,0,0,1,55.89692586,0,2,955,-0.502301331,0.377,0.13,-14.3,21,1122,9.8,6.5,resident,Upper Main River Watershsed,Canada,49.8,-57.3,northern
Parus_hudsonicus,Parus_hudsonicus,Boreal_Chickadee,Passeriformes,M,0.000425035,0.000286397,57.59487802,47.95699273,60.49687416,-22.7877129,621.0155068,3762.681703,127767.0474,1459.981052,191.5942124,0,1,0,0,0,1,55.89692586,0,2,955,-0.502301331,0.377,0.13,-14.3,21,1122,9.8,6.5,resident,Upper Main River Watershsed,Canada,49.8,-57.3,northern
Parus_hudsonicus,Parus_hudsonicus,Boreal_Chickadee,Passeriformes,M,0.000425035,0.000286397,57.59487802,47.95699273,60.49687416,-22.7877129,621.0155068,3762.681703,127767.0474,1459.981052,191.5942124,0,1,0,0,0,1,55.89692586,0,2,220,-0.02800183,0.493,0.081,-31.5,36.2,452,9.8,6.5,resident,MAPS,United States,57.2,-92.6,northern
Parus_hudsonicus,Parus_hudsonicus,Boreal_Chickadee,Passeriformes,F,0.000588008,0.000392705,59.5973033,51.27798987,60.49687416,-22.7877129,621.0155068,3762.681703,127767.0474,1459.981052,191.5942124,0,1,0,0,0,1,55.89692586,0,2,220,-0.02800183,0.493,0.081,-31.5,36.2,452,9.8,6.5,resident,MAPS,United States,57.2,-92.6,northern
Parus_major,Parus_major,Great_Tit,Passeriformes,F,0.000995728,0.000582691,86.5516637,61.67502524,46.83602484,91.98875029,802.2636839,4519.009439,165833.0635,2736.024876,613.8933219,0.8,1,0,0,0,1,87.46293454,0,2,122,-0.080042708,0.48,0.01,0.9,11.4,825,16.25,7.7,resident,United Kingdom,United Kingdom,53.2,-2.3,northern
Parus_major,Parus_major,Great_Tit,Passeriformes,F,0.000995728,0.000582691,86.5516637,61.67502524,46.83602484,91.98875029,802.2636839,4519.009439,165833.0635,2736.024876,613.8933219,0.8,1,0,0,0,1,87.46293454,0,2,855,0.056014642,0.514,0.032,0.9,11.4,825,16.25,7.7,resident,United Kingdom,United Kingdom,53.2,-2.3,northern
Parus_major,Parus_major,Great_Tit,Passeriformes,M,0.00112028,0.000724733,105.8486329,77.30747914,46.83602484,91.98875029,802.2636839,4519.009439,165833.0635,2736.024876,613.8933219,0.8,1,0,0,0,1,87.46293454,0,2,855,0.056014642,0.514,0.032,0.9,11.4,825,16.25,7.7,resident,United Kingdom,United Kingdom,53.2,-2.3,northern
Parus_major,Parus_major,Great_Tit,Passeriformes,M,0.00112028,0.000724733,105.8486329,77.30747914,46.83602484,91.98875029,802.2636839,4519.009439,165833.0635,2736.024876,613.8933219,0.8,1,0,0,0,1,87.46293454,0,2,122,-0.080042708,0.48,0.01,0.9,11.4,825,16.25,7.7,resident,United Kingdom,United Kingdom,53.2,-2.3,northern
Passer_domesticus,Passer_domesticus,House_Sparrow,Passeriformes,F,0.000432971,0.000375099,59.2044996,50.18067964,48.68105408,92.96873671,532.7667782,3356.10934,173336.582,2811.870571,1894.619575,0.6,1,0,0,0,0,69.36647727,0,2,856,0.068026221,0.517,0.027,-2.5,11.6,1391,26.51,3.7,resident,United Kingdom,United Kingdom,54.5,-3.2,northern
Passer_domesticus,Passer_domesticus,House_Sparrow,Passeriformes,M,0.000609043,0.000497322,77.28672545,67.67914007,48.68105408,92.96873671,532.7667782,3356.10934,173336.582,2811.870571,1894.619575,0.6,1,0,0,0,0,69.36647727,0,2,856,0.068026221,0.517,0.027,-2.5,11.6,1391,26.51,3.7,resident,United Kingdom,United Kingdom,54.5,-3.2,northern
Passerculus_sandwichensis,Passerculus_sandwichensis,Savannah_Sparrow,Passeriformes,F,0.000865406,0.000657327,80.54430903,65.66960686,56.48537256,10.13016364,616.7069812,3725.255999,143096.4156,1914.527238,986.8045584,0,0,0,1,1,1,58.77236534,0,3,568,1.098612289,0.75,0.13,-6.3,12.8,1670,19.97,4.37,migrant,Hudons Bay Mountain,Canada,52,-127,northern
Passerculus_sandwichensis,Passerculus_sandwichensis,Savannah_Sparrow,Passeriformes,M,0.000876372,0.000593811,84.75593192,72.19699141,56.48537256,10.13016364,616.7069812,3725.255999,143096.4156,1914.527238,986.8045584,0,0,0,1,1,1,58.77236534,0,3,313,0.339215723,0.584,0.041,-25.7,34.2,461,19.97,4.5,migrant,MAPS,United States,53.5,-103.4,northern
Passerculus_sandwichensis,Passerculus_sandwichensis,Savannah_Sparrow,Passeriformes,F,0.000865406,0.000657327,80.54430903,65.66960686,56.48537256,10.13016364,616.7069812,3725.255999,143096.4156,1914.527238,986.8045584,0,0,0,1,1,1,58.77236534,0,3,313,0.339215723,0.584,0.041,-25.7,34.2,461,19.97,4.5,migrant,MAPS,United States,53.5,-103.4,northern
Passerculus_sandwichensis,Passerculus_sandwichensis,Savannah_Sparrow,Passeriformes,M,0.000876372,0.000593811,84.75593192,72.19699141,56.48537256,10.13016364,616.7069812,3725.255999,143096.4156,1914.527238,986.8045584,0,0,0,1,1,1,58.77236534,0,3,568,1.098612289,0.75,0.13,-6.3,12.8,1670,19.97,4.37,migrant,Hudons Bay Mountain,Canada,52,-127,northern
Passerella_iliaca,Passerella_iliaca,Fox_Sparrow,Passeriformes,M,0.000504549,0.000575836,77.2459667,64.96455661,60.17450279,-15.30014447,594.2123306,3225.520785,130611.0919,1591.378314,3191.940352,0,1,0,1,0,1,53.12707338,0,2,251,0.132192166,0.533,0.024,-33,38.1,426,33.25,3.9,migrant,MAPS,United States,58.4,-101.2,northern
Passerella_iliaca,Passerella_iliaca,Fox_Sparrow,Passeriformes,F,0.0006677,0.000606768,84.11925616,71.64667431,60.17450279,-15.30014447,594.2123306,3225.520785,130611.0919,1591.378314,3191.940352,0,1,0,1,0,1,53.12707338,0,2,251,0.132192166,0.533,0.024,-33,38.1,426,33.25,3.9,migrant,MAPS,United States,58.4,-101.2,northern
Passerella_iliaca,Passerella_iliaca,Fox_Sparrow,Passeriformes,F,0.0006677,0.000606768,84.11925616,71.64667431,60.17450279,-15.30014447,594.2123306,3225.520785,130611.0919,1591.378314,3191.940352,0,1,0,1,0,1,53.12707338,0,2,962,-0.861624753,0.297,0.115,-14.3,21,1122,33.25,3.9,migrant,Upper Main River Watershsed,Canada,49.8,-57.3,northern
Passerella_iliaca,Passerella_iliaca,Fox_Sparrow,Passeriformes,M,0.000504549,0.000575836,77.2459667,64.96455661,60.17450279,-15.30014447,594.2123306,3225.520785,130611.0919,1591.378314,3191.940352,0,1,0,1,0,1,53.12707338,0,2,962,-0.861624753,0.297,0.115,-14.3,21,1122,33.25,3.9,migrant,Upper Main River Watershsed,Canada,49.8,-57.3,northern
Passerina_ciris,Passerina_ciris,Painted_Bunting,Passeriformes,M,0.015161492,0.00967012,457.1183946,356.9008871,38.73330263,175.9408519,872.3450789,4165.69778,200224.5947,3615.084259,553.882119,1.4,0,0,1,0,1,58.52745665,1,4,297,0.306374205,0.576,0.019,1.1,19.4,940,15.54,3.5,migrant,MAPS,United States,31.9,-96.6,northern
Passerina_ciris,Passerina_ciris,Painted_Bunting,Passeriformes,F,0.000985881,0.000733167,126.6129951,93.90377961,38.73330263,175.9408519,872.3450789,4165.69778,200224.5947,3615.084259,553.882119,1.4,0,0,1,0,1,58.52745665,1,4,297,0.306374205,0.576,0.019,1.1,19.4,940,15.54,3.5,migrant,MAPS,United States,31.9,-96.6,northern
Passerina_cyanea,Passerina_cyanea,Indigo_Bunting,Passeriformes,M,0.002890851,0.002090326,167.49052,133.4832702,45.6174713,113.7050628,874.0467997,5100.233241,179740.5358,2838.20068,486.5942694,1.2,1,0,1,0,1,72.25621118,1,4,268,-0.02800183,0.493,0.012,-4.9,22.7,1146,14.69,3.5,migrant,MAPS,United States,37.7,-88.1,northern
Passerina_cyanea,Passerina_cyanea,Indigo_Bunting,Passeriformes,F,0.000686035,0.000531006,74.63825804,60.39078262,45.6174713,113.7050628,874.0467997,5100.233241,179740.5358,2838.20068,486.5942694,1.2,1,0,1,0,1,72.25621118,1,4,268,-0.02800183,0.493,0.012,-4.9,22.7,1146,14.69,3.5,migrant,MAPS,United States,37.7,-88.1,northern
Passerina_cyanea,Passerina_cyanea,Indigo_Bunting,Passeriformes,M,0.002890851,0.002090326,167.49052,133.4832702,45.6174713,113.7050628,874.0467997,5100.233241,179740.5358,2838.20068,486.5942694,1.2,1,0,1,0,1,72.25621118,1,4,701,-0.132192166,0.467,0.024,-9.8,24.8,791,14.69,3.5,migrant,E. S. George Reserve,United States,42.5,-84,northern
Passerina_cyanea,Passerina_cyanea,Indigo_Bunting,Passeriformes,F,0.000686035,0.000531006,74.63825804,60.39078262,45.6174713,113.7050628,874.0467997,5100.233241,179740.5358,2838.20068,486.5942694,1.2,1,0,1,0,1,72.25621118,1,4,701,-0.132192166,0.467,0.024,-9.8,24.8,791,14.69,3.5,migrant,E. S. George Reserve,United States,42.5,-84,northern
Pheucticus_ludovicianus,Pheucticus_ludovicianus,Rose-breasted_Grosbeak,Passeriformes,M,0.002741488,0.00217849,145.6149232,115.5594167,53.23358983,51.09955381,763.5987401,5200.837647,153185.8753,2039.080074,5465.999882,1.2,1,1,1,0,1,78.56851464,0,2,310,0.212799407,0.553,0.049,-15.1,27.7,780,42,3.9,migrant,MAPS,United States,44.5,-88.6,northern
Pheucticus_ludovicianus,Pheucticus_ludovicianus,Rose-breasted_Grosbeak,Passeriformes,F,0.000763157,0.000515276,73.81962399,54.82445407,53.23358983,51.09955381,763.5987401,5200.837647,153185.8753,2039.080074,5465.999882,1.2,1,1,1,0,1,78.56851464,0,2,310,0.212799407,0.553,0.049,-15.1,27.7,780,42,3.9,migrant,MAPS,United States,44.5,-88.6,northern
Pheucticus_melanocephalus,Pheucticus_melanocephalus,Black-headed_Grosbeak,Passeriformes,M,0.002151216,0.001251771,150.0602425,117.6428924,44.50975764,104.0846977,535.0962981,3598.928455,194845.1322,3286.734765,7127.04894,1.2,1,0,1,0,1,79.67595819,0,2,411,1.004793533,0.732,0.338,2.2,16,572,47.13,3.5,migrant,Sacramento Valley,United States,39.7,-122,northern
Pheucticus_melanocephalus,Pheucticus_melanocephalus,Black-headed_Grosbeak,Passeriformes,F,0.001308748,0.000777614,108.114847,81.95039633,44.50975764,104.0846977,535.0962981,3598.928455,194845.1322,3286.734765,7127.04894,1.2,1,0,1,0,1,79.67595819,0,2,411,1.004793533,0.732,0.338,2.2,16,572,47.13,3.5,migrant,Sacramento Valley,United States,39.7,-122,northern
Pheucticus_melanocephalus,Pheucticus_melanocephalus,Black-headed_Grosbeak,Passeriformes,F,0.001308748,0.000777614,108.114847,81.95039633,44.50975764,104.0846977,535.0962981,3598.928455,194845.1322,3286.734765,7127.04894,1.2,1,0,1,0,1,79.67595819,0,2,210,0.330989015,0.582,0.014,-11.8,20.9,364,47.13,3.5,migrant,MAPS,United States,38.5,-112.6,northern
Pheucticus_melanocephalus,Pheucticus_melanocephalus,Black-headed_Grosbeak,Passeriformes,M,0.002151216,0.001251771,150.0602425,117.6428924,44.50975764,104.0846977,535.0962981,3598.928455,194845.1322,3286.734765,7127.04894,1.2,1,0,1,0,1,79.67595819,0,2,210,0.330989015,0.582,0.014,-11.8,20.9,364,47.13,3.5,migrant,MAPS,United States,38.5,-112.6,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,523,-0.994622575,0.27,0.077,-4,20,529,8.3,5.5,migrant,Hungary,Hungary,47.3,19.4,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,112,-0.8001193,0.31,0.02,-1.1,11.8,1214,8.3,5.5,migrant,United Kingdom,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,474,-0.994622575,0.27,0.02,-1.1,11.8,1214,8.3,5.5,migrant,UK South,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,447,-0.405465108,0.4,0.04,-1.3,14.4,779,8.3,5.5,migrant,France,France,46.2,2.6,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,474,-0.994622575,0.27,0.02,-1.1,11.8,1214,8.3,5.5,migrant,UK South,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,447,-0.405465108,0.4,0.04,-1.3,14.4,779,8.3,5.5,migrant,France,France,46.2,2.6,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,458,-0.944461609,0.28,0.03,-0.8,13.7,788,8.3,5.5,migrant,Netherlands,Netherlands,52.2,5.7,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,F,0.0006113,0.000439787,70.46761754,55.92379089,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,466,-0.994622575,0.27,0.02,-1.1,11.8,1214,8.3,5.5,migrant,Northern United Kingdom,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,523,-0.994622575,0.27,0.077,-4,20,529,8.3,5.5,migrant,Hungary,Hungary,47.3,19.4,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,466,-0.994622575,0.27,0.02,-1.1,11.8,1214,8.3,5.5,migrant,Northern United Kingdom,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,112,-0.8001193,0.31,0.02,-1.1,11.8,1214,8.3,5.5,migrant,United Kingdom,United Kingdom,53.5,-1.8,northern
Phylloscopus_collybita,Phylloscopus_collybita,Common_Chiffchaff,Passeriformes,M,0.000355242,0.000299992,65.61971386,51.3182711,60.50185233,1.160329945,553.1441477,4223.657039,128102.4888,1537.450796,130.6939593,0,1,0,1,0,1,72.03632735,0,2,458,-0.944461609,0.28,0.03,-0.8,13.7,788,8.3,5.5,migrant,Netherlands,Netherlands,52.2,5.7,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,452,-0.16034265,0.46,0.05,-1.3,14.4,779,8.7,5.7,migrant,France,France,46.2,2.6,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,472,-0.663294217,0.34,0.01,0.1,11.2,974,8.7,5.7,migrant,Northern United Kingdom,United Kingdom,54.8,-3.4,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,480,-0.753771802,0.32,0.01,0.1,11.2,974,8.7,5.7,migrant,UK South,United Kingdom,54.8,-3.4,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,127,-0.447312218,0.39,0.01,0.1,11.2,974,8.7,5.7,migrant,United Kingdom,United Kingdom,54.8,-3.4,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,698,-0.890532259,0.291,0.021,-5.7,18.8,741,8.7,5.7,migrant,Curonian Spit,Russia,55.2,20.9,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,452,-0.16034265,0.46,0.05,-1.3,14.4,779,8.7,5.7,migrant,France,France,46.2,2.6,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,127,-0.447312218,0.39,0.01,0.1,11.2,974,8.7,5.7,migrant,United Kingdom,United Kingdom,54.8,-3.4,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,698,-0.890532259,0.291,0.021,-5.7,18.8,741,8.7,5.7,migrant,Curonian Spit,Russia,55.2,20.9,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,464,-0.575364145,0.36,0.01,-0.8,13.6,793,8.7,5.7,migrant,Netherlands,Netherlands,52.3,5.7,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,464,-0.575364145,0.36,0.01,-0.8,13.6,793,8.7,5.7,migrant,Netherlands,Netherlands,52.3,5.7,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,F,0.00059685,0.000490053,78.30648645,62.81071936,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,480,-0.753771802,0.32,0.01,0.1,11.2,974,8.7,5.7,migrant,UK South,United Kingdom,54.8,-3.4,northern
Phylloscopus_trochilus,Phylloscopus_trochilus,Willow_Warbler,Passeriformes,M,0.000529277,0.000302659,68.38891901,52.06303992,62.60894933,-17.90909184,521.3601631,3865.305862,120173.409,1362.338652,145.6542046,0,1,0,1,0,1,66.22784989,0,3,472,-0.663294217,0.34,0.01,0.1,11.2,974,8.7,5.7,migrant,Northern United Kingdom,United Kingdom,54.8,-3.4,northern
Pipilo_chlorurus,Pipilo_chlorurus,Green-tailed_Towhee,Passeriformes,M,0.001307759,0.000905641,102.131894,77.8814768,46.58971035,81.78560764,396.9767007,2501.878663,202629.7691,3177.755153,2404.333314,0,1,0,1,0,1,84.88902439,0,2,259,0.62343772,0.651,0.041,-12.8,21.2,430,29.4,4,migrant,MAPS,United States,39.4,-111.8,northern
Pipilo_chlorurus,Pipilo_chlorurus,Green-tailed_Towhee,Passeriformes,F,0.001180883,0.00082413,104.9841246,72.19392168,46.58971035,81.78560764,396.9767007,2501.878663,202629.7691,3177.755153,2404.333314,0,1,0,1,0,1,84.88902439,0,2,259,0.62343772,0.651,0.041,-12.8,21.2,430,29.4,4,migrant,MAPS,United States,39.4,-111.8,northern
Pipilo_crissalis,Pipilo_crissalis,California_Towhee,Passeriformes,M,0.000634386,0.000530988,63.83567872,57.28390217,40.24959047,161.1377853,452.1538493,4999.179504,214570.7143,3728.556184,9269.988834,0,0,0,0,0,1,63.13983051,0,2,228,0.558044696,0.636,0.033,1.5,17.8,155,52.83,3.5,resident,MAPS,United States,35.5,-119.3,northern
Pipilo_crissalis,Pipilo_crissalis,California_Towhee,Passeriformes,F,0.000481106,0.000481377,63.62376918,59.9605296,40.24959047,161.1377853,452.1538493,4999.179504,214570.7143,3728.556184,9269.988834,0,0,0,0,0,1,63.13983051,0,2,228,0.558044696,0.636,0.033,1.5,17.8,155,52.83,3.5,resident,MAPS,United States,35.5,-119.3,northern
Pipilo_erythrophthalmus,Pipilo_erythrophthalmus,Rufous-sided_Towhee,Passeriformes,F,0.000919487,0.000751956,90.83543094,76.57595657,45.91145994,114.7011372,1071.436371,6314.326164,170638.9487,2676.900207,4893.60795,1,1,0,1,0,1,73.44156707,0,2,248,0.004000005,0.501,0.026,-5.3,21.2,1321,40.03,3.5,migrant,MAPS,United States,37.3,-84.9,northern
Pipilo_erythrophthalmus,Pipilo_erythrophthalmus,Rufous-sided_Towhee,Passeriformes,M,0.001165439,0.000806687,98.66214801,84.58622432,45.91145994,114.7011372,1071.436371,6314.326164,170638.9487,2676.900207,4893.60795,1,1,0,1,0,1,73.44156707,0,2,248,0.004000005,0.501,0.026,-5.3,21.2,1321,40.03,3.5,migrant,MAPS,United States,37.3,-84.9,northern
Pipra_erythrocephala,Pipra_erythrocephala,Golden-headed_Manakin,Passeriformes,F,0.001126,0.000811705,95.81561832,68.80614917,2.761455694,257.3463961,2431.995101,9907.009674,191081.6909,5461.371109,395.8138722,1.4,1,1,0,0,0,244.9102647,1,5,668,0.120144312,0.53,0.099,22.1,1,2459,13.43,2,resident,Manaus,Brazil,-2.4,-60,southern
Pipra_erythrocephala,Pipra_erythrocephala,Golden-headed_Manakin,Passeriformes,M,0.004412853,0.004517172,189.9122402,162.4113915,2.761455694,257.3463961,2431.995101,9907.009674,191081.6909,5461.371109,395.8138722,1.4,1,1,0,0,0,244.9102647,1,5,432,0.8001193,0.69,0.048,18.6,1.5,2468,13.4,2,resident,Morne Bleu Ridge,Trinidad,10.7,-61.3,northern
Pipra_erythrocephala,Pipra_erythrocephala,Golden-headed_Manakin,Passeriformes,M,0.004412853,0.004517172,189.9122402,162.4113915,2.761455694,257.3463961,2431.995101,9907.009674,191081.6909,5461.371109,395.8138722,1.4,1,1,0,0,0,244.9102647,1,5,668,0.120144312,0.53,0.099,22.1,1,2459,13.43,2,resident,Manaus,Brazil,-2.4,-60,southern
Pipra_erythrocephala,Pipra_erythrocephala,Golden-headed_Manakin,Passeriformes,F,0.001126,0.000811705,95.81561832,68.80614917,2.761455694,257.3463961,2431.995101,9907.009674,191081.6909,5461.371109,395.8138722,1.4,1,1,0,0,0,244.9102647,1,5,432,0.8001193,0.69,0.048,18.6,1.5,2468,13.4,2,resident,Morne Bleu Ridge,Trinidad,10.7,-61.3,northern
Pipra_filicauda,Pipra_filicauda,Wire-tailed_Manakin,Passeriformes,F,0.00123039,0.000936553,95,68,-0.506138799,258.3708719,2527.352217,9976.736531,176695.1674,5245.636137,542.4597369,1.6,1,1,0,0,0,246.7171109,1,5,57,0.8001193,0.69,0.03,19.7,1.2,3044,15.4,2,resident,Tiputini,Ecuador,-0.6,-76.2,southern
Pipra_filicauda,Pipra_filicauda,Wire-tailed_Manakin,Passeriformes,M,0.01001351,0.007248602,312.0569423,266.1171399,-0.506138799,258.3708719,2527.352217,9976.736531,176695.1674,5245.636137,542.4597369,1.6,1,1,0,0,0,246.7171109,1,5,57,0.8001193,0.69,0.03,19.7,1.2,3044,15.4,2,resident,Tiputini,Ecuador,-0.6,-76.2,southern
Pipra_filicauda,Pipra_filicauda,Wire-tailed_Manakin,Passeriformes,M,0.01001351,0.007248602,312.0569423,266.1171399,-0.506138799,258.3708719,2527.352217,9976.736531,176695.1674,5245.636137,542.4597369,1.6,1,1,0,0,0,246.7171109,1,5,775,1.324925415,0.79,0.02,19.8,1.2,2994,15.4,2,resident,Yasuni,Ecuador,-0.6,-76.1,southern
